capture_utc,station,target,model,unit,tmax
2026-07-15T09:00:02+00:00,SBGR,2026-07-18,cma,C,22.6
2026-07-15T09:00:02+00:00,SBGR,2026-07-18,ecmwf,C,25.4
2026-07-15T09:00:02+00:00,SBGR,2026-07-18,gfs13,C,25.2
2026-07-15T09:00:02+00:00,SBGR,2026-07-18,icon,C,24.5
2026-07-15T09:00:02+00:00,SBGR,2026-07-18,jma,C,23.1
2026-07-15T09:00:02+00:00,SBGR,2026-07-18,ukmo,C,23.1
2026-07-15T09:00:02+00:00,WMKK,2026-07-16,aifs,C,32.1
2026-07-15T09:00:02+00:00,WMKK,2026-07-16,arpege,C,32.8
2026-07-15T09:00:02+00:00,WMKK,2026-07-16,cma,C,31.6
2026-07-15T09:00:02+00:00,WMKK,2026-07-16,ecmwf,C,31.0
2026-07-15T09:00:02+00:00,WMKK,2026-07-16,gfs13,C,31.6
2026-07-15T09:00:02+00:00,WMKK,2026-07-16,icon,C,32.4
2026-07-15T09:00:02+00:00,WMKK,2026-07-16,jma,C,28.9
2026-07-15T09:00:02+00:00,WMKK,2026-07-16,ukmo,C,32.1
2026-07-15T09:00:02+00:00,WMKK,2026-07-17,aifs,C,31.3
2026-07-15T09:00:02+00:00,WMKK,2026-07-17,arpege,C,32.7
2026-07-15T09:00:02+00:00,WMKK,2026-07-17,cma,C,30.8
2026-07-15T09:00:02+00:00,WMKK,2026-07-17,ecmwf,C,29.6
2026-07-15T09:00:02+00:00,WMKK,2026-07-17,gfs13,C,31.0
2026-07-15T09:00:02+00:00,WMKK,2026-07-17,icon,C,32.5
2026-07-15T09:00:02+00:00,WMKK,2026-07-17,jma,C,28.7
2026-07-15T09:00:02+00:00,WMKK,2026-07-17,ukmo,C,31.3
2026-07-15T09:00:02+00:00,WMKK,2026-07-18,aifs,C,30.0
2026-07-15T09:00:02+00:00,WMKK,2026-07-18,arpege,C,31.1
2026-07-15T09:00:02+00:00,WMKK,2026-07-18,cma,C,28.6
2026-07-15T09:00:02+00:00,WMKK,2026-07-18,ecmwf,C,29.9
2026-07-15T09:00:02+00:00,WMKK,2026-07-18,gfs13,C,29.2
2026-07-15T09:00:02+00:00,WMKK,2026-07-18,icon,C,31.6
2026-07-15T09:00:02+00:00,WMKK,2026-07-18,jma,C,28.2
2026-07-15T09:00:02+00:00,WMKK,2026-07-18,ukmo,C,28.6
2026-07-15T09:00:02+00:00,WSSS,2026-07-16,aifs,C,31.4
2026-07-15T09:00:02+00:00,WSSS,2026-07-16,arpege,C,30.9
2026-07-15T09:00:02+00:00,WSSS,2026-07-16,cma,C,30.7
2026-07-15T09:00:02+00:00,WSSS,2026-07-16,ecmwf,C,28.9
2026-07-15T09:00:02+00:00,WSSS,2026-07-16,gfs13,C,30.9
2026-07-15T09:00:02+00:00,WSSS,2026-07-16,icon,C,31.2
2026-07-15T09:00:02+00:00,WSSS,2026-07-16,jma,C,28.9
2026-07-15T09:00:02+00:00,WSSS,2026-07-16,ukmo,C,31.7
2026-07-15T09:00:02+00:00,WSSS,2026-07-17,aifs,C,30.4
2026-07-15T09:00:02+00:00,WSSS,2026-07-17,arpege,C,30.9
2026-07-15T09:00:02+00:00,WSSS,2026-07-17,cma,C,30.2
2026-07-15T09:00:02+00:00,WSSS,2026-07-17,ecmwf,C,28.1
2026-07-15T09:00:02+00:00,WSSS,2026-07-17,gfs13,C,31.1
2026-07-15T09:00:02+00:00,WSSS,2026-07-17,icon,C,30.9
2026-07-15T09:00:02+00:00,WSSS,2026-07-17,jma,C,29.3
2026-07-15T09:00:02+00:00,WSSS,2026-07-17,ukmo,C,29.6
2026-07-15T09:00:02+00:00,WSSS,2026-07-18,aifs,C,30.9
2026-07-15T09:00:02+00:00,WSSS,2026-07-18,arpege,C,30.5
2026-07-15T09:00:02+00:00,WSSS,2026-07-18,cma,C,30.0
2026-07-15T09:00:02+00:00,WSSS,2026-07-18,ecmwf,C,28.6
2026-07-15T09:00:02+00:00,WSSS,2026-07-18,gfs13,C,30.5
2026-07-15T09:00:02+00:00,WSSS,2026-07-18,icon,C,32.3
2026-07-15T09:00:02+00:00,WSSS,2026-07-18,jma,C,29.1
2026-07-15T09:00:02+00:00,WSSS,2026-07-18,ukmo,C,30.4
2026-07-15T09:00:02+00:00,ZBAA,2026-07-16,aifs,C,30.8
2026-07-15T09:00:02+00:00,ZBAA,2026-07-16,arpege,C,31.6
2026-07-15T09:00:02+00:00,ZBAA,2026-07-16,cma,C,32.7
2026-07-15T09:00:02+00:00,ZBAA,2026-07-16,ecmwf,C,32.8
2026-07-15T09:00:02+00:00,ZBAA,2026-07-16,gfs13,C,34.0
2026-07-15T09:00:02+00:00,ZBAA,2026-07-16,icon,C,32.6
2026-07-15T09:00:02+00:00,ZBAA,2026-07-16,jma,C,39.6
2026-07-15T09:00:02+00:00,ZBAA,2026-07-16,ukmo,C,34.4
2026-07-15T09:00:02+00:00,ZBAA,2026-07-17,aifs,C,32.0
2026-07-15T09:00:02+00:00,ZBAA,2026-07-17,arpege,C,31.4
2026-07-15T09:00:02+00:00,ZBAA,2026-07-17,cma,C,36.3
2026-07-15T09:00:02+00:00,ZBAA,2026-07-17,ecmwf,C,32.3
2026-07-15T09:00:02+00:00,ZBAA,2026-07-17,gfs13,C,33.6
2026-07-15T09:00:02+00:00,ZBAA,2026-07-17,icon,C,34.6
2026-07-15T09:00:02+00:00,ZBAA,2026-07-17,jma,C,36.6
2026-07-15T09:00:02+00:00,ZBAA,2026-07-17,ukmo,C,35.0
2026-07-15T09:00:02+00:00,ZBAA,2026-07-18,aifs,C,28.1
2026-07-15T09:00:02+00:00,ZBAA,2026-07-18,arpege,C,31.1
2026-07-15T09:00:02+00:00,ZBAA,2026-07-18,cma,C,33.8
2026-07-15T09:00:02+00:00,ZBAA,2026-07-18,ecmwf,C,29.2
2026-07-15T09:00:02+00:00,ZBAA,2026-07-18,gfs13,C,30.5
2026-07-15T09:00:02+00:00,ZBAA,2026-07-18,icon,C,31.8
2026-07-15T09:00:02+00:00,ZBAA,2026-07-18,jma,C,29.5
2026-07-15T09:00:02+00:00,ZBAA,2026-07-18,ukmo,C,32.7
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-16,aifs,C,28.5
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-16,arpege,C,29.1
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-16,cma,C,31.3
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-16,ecmwf,C,29.9
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-16,gfs13,C,30.7
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-16,icon,C,28.7
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-16,jma,C,30.3
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-16,ukmo,C,28.9
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-17,aifs,C,29.5
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-17,arpege,C,29.7
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-17,cma,C,29.8
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-17,ecmwf,C,30.0
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-17,gfs13,C,30.9
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-17,icon,C,29.7
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-17,jma,C,30.1
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-17,ukmo,C,29.6
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-18,aifs,C,29.9
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-18,arpege,C,30.2
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-18,cma,C,30.5
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-18,ecmwf,C,29.2
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-18,gfs13,C,32.8
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-18,icon,C,30.2
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-18,jma,C,30.4
2026-07-15T09:00:02+00:00,ZGSZ,2026-07-18,ukmo,C,29.5
2026-07-15T09:00:02+00:00,ZSPD,2026-07-16,aifs,C,34.3
2026-07-15T09:00:02+00:00,ZSPD,2026-07-16,arpege,C,34.2
2026-07-15T09:00:02+00:00,ZSPD,2026-07-16,cma,C,37.2
2026-07-15T09:00:02+00:00,ZSPD,2026-07-16,ecmwf,C,35.9
2026-07-15T09:00:02+00:00,ZSPD,2026-07-16,gfs13,C,34.8
2026-07-15T09:00:02+00:00,ZSPD,2026-07-16,icon,C,38.0
2026-07-15T09:00:02+00:00,ZSPD,2026-07-16,jma,C,32.0
2026-07-15T09:00:02+00:00,ZSPD,2026-07-16,ukmo,C,37.0
2026-07-15T09:00:02+00:00,ZSPD,2026-07-17,aifs,C,34.4
2026-07-15T09:00:02+00:00,ZSPD,2026-07-17,arpege,C,33.5
2026-07-15T09:00:02+00:00,ZSPD,2026-07-17,cma,C,37.0
2026-07-15T09:00:02+00:00,ZSPD,2026-07-17,ecmwf,C,35.0
2026-07-15T09:00:02+00:00,ZSPD,2026-07-17,gfs13,C,36.7
2026-07-15T09:00:02+00:00,ZSPD,2026-07-17,icon,C,37.8
2026-07-15T09:00:02+00:00,ZSPD,2026-07-17,jma,C,32.1
2026-07-15T09:00:02+00:00,ZSPD,2026-07-17,ukmo,C,37.3
2026-07-15T09:00:02+00:00,ZSPD,2026-07-18,aifs,C,31.6
2026-07-15T09:00:02+00:00,ZSPD,2026-07-18,arpege,C,31.1
2026-07-15T09:00:02+00:00,ZSPD,2026-07-18,cma,C,36.9
2026-07-15T09:00:02+00:00,ZSPD,2026-07-18,ecmwf,C,34.7
2026-07-15T09:00:02+00:00,ZSPD,2026-07-18,gfs13,C,35.1
2026-07-15T09:00:02+00:00,ZSPD,2026-07-18,icon,C,36.9
2026-07-15T09:00:02+00:00,ZSPD,2026-07-18,jma,C,32.2
2026-07-15T09:00:02+00:00,ZSPD,2026-07-18,ukmo,C,37.7
2026-07-15T10:22:02+00:00,CYYZ,2026-07-15,aifs,C,31.7
2026-07-15T10:22:02+00:00,CYYZ,2026-07-15,arpege,C,31.7
2026-07-15T10:22:02+00:00,CYYZ,2026-07-15,cma,C,34.2
2026-07-15T10:22:02+00:00,CYYZ,2026-07-15,ecmwf,C,32.9
2026-07-15T10:22:02+00:00,CYYZ,2026-07-15,gfs13,C,31.2
2026-07-15T10:22:02+00:00,CYYZ,2026-07-15,icon,C,31.2
2026-07-15T10:22:02+00:00,CYYZ,2026-07-15,jma,C,28.7
2026-07-15T10:22:02+00:00,CYYZ,2026-07-15,ukmo,C,31.1
2026-07-15T10:22:02+00:00,CYYZ,2026-07-16,aifs,C,31.3
2026-07-15T10:22:02+00:00,CYYZ,2026-07-16,arpege,C,31.4
2026-07-15T10:22:02+00:00,CYYZ,2026-07-16,cma,C,31.8
2026-07-15T10:22:02+00:00,CYYZ,2026-07-16,ecmwf,C,31.2
2026-07-15T10:22:02+00:00,CYYZ,2026-07-16,gfs13,C,30.4
2026-07-15T10:22:02+00:00,CYYZ,2026-07-16,icon,C,29.2
2026-07-15T10:22:02+00:00,CYYZ,2026-07-16,jma,C,26.6
2026-07-15T10:22:02+00:00,CYYZ,2026-07-16,ukmo,C,31.4
2026-07-15T10:22:02+00:00,CYYZ,2026-07-17,aifs,C,26.5
2026-07-15T10:22:02+00:00,CYYZ,2026-07-17,arpege,C,27.9
2026-07-15T10:22:02+00:00,CYYZ,2026-07-17,cma,C,30.0
2026-07-15T10:22:02+00:00,CYYZ,2026-07-17,ecmwf,C,28.4
2026-07-15T10:22:02+00:00,CYYZ,2026-07-17,gfs13,C,28.6
2026-07-15T10:22:02+00:00,CYYZ,2026-07-17,icon,C,24.1
2026-07-15T10:22:02+00:00,CYYZ,2026-07-17,jma,C,22.6
2026-07-15T10:22:02+00:00,CYYZ,2026-07-17,ukmo,C,27.3
2026-07-15T10:22:02+00:00,EDDM,2026-07-15,aifs,C,25.4
2026-07-15T10:22:02+00:00,EDDM,2026-07-15,arpege,C,26.0
2026-07-15T10:22:02+00:00,EDDM,2026-07-15,cma,C,23.4
2026-07-15T10:22:02+00:00,EDDM,2026-07-15,ecmwf,C,26.2
2026-07-15T10:22:02+00:00,EDDM,2026-07-15,gfs13,C,24.1
2026-07-15T10:22:02+00:00,EDDM,2026-07-15,icon,C,26.3
2026-07-15T10:22:02+00:00,EDDM,2026-07-15,jma,C,23.0
2026-07-15T10:22:02+00:00,EDDM,2026-07-15,ukmo,C,25.6
2026-07-15T10:22:02+00:00,EDDM,2026-07-16,aifs,C,27.5
2026-07-15T10:22:02+00:00,EDDM,2026-07-16,arpege,C,27.7
2026-07-15T10:22:02+00:00,EDDM,2026-07-16,cma,C,26.7
2026-07-15T10:22:02+00:00,EDDM,2026-07-16,ecmwf,C,27.5
2026-07-15T10:22:02+00:00,EDDM,2026-07-16,gfs13,C,27.2
2026-07-15T10:22:02+00:00,EDDM,2026-07-16,icon,C,28.3
2026-07-15T10:22:02+00:00,EDDM,2026-07-16,jma,C,26.0
2026-07-15T10:22:02+00:00,EDDM,2026-07-16,ukmo,C,27.7
2026-07-15T10:22:02+00:00,EDDM,2026-07-17,aifs,C,27.1
2026-07-15T10:22:02+00:00,EDDM,2026-07-17,arpege,C,28.9
2026-07-15T10:22:02+00:00,EDDM,2026-07-17,cma,C,25.9
2026-07-15T10:22:02+00:00,EDDM,2026-07-17,ecmwf,C,25.1
2026-07-15T10:22:02+00:00,EDDM,2026-07-17,gfs13,C,28.7
2026-07-15T10:22:02+00:00,EDDM,2026-07-17,icon,C,24.8
2026-07-15T10:22:02+00:00,EDDM,2026-07-17,jma,C,23.6
2026-07-15T10:22:02+00:00,EDDM,2026-07-17,ukmo,C,25.5
2026-07-15T10:22:02+00:00,EDDM,2026-07-18,aifs,C,22.4
2026-07-15T10:22:02+00:00,EDDM,2026-07-18,arpege,C,22.7
2026-07-15T10:22:02+00:00,EDDM,2026-07-18,cma,C,22.7
2026-07-15T10:22:02+00:00,EDDM,2026-07-18,ecmwf,C,22.2
2026-07-15T10:22:02+00:00,EDDM,2026-07-18,gfs13,C,23.8
2026-07-15T10:22:02+00:00,EDDM,2026-07-18,icon,C,23.6
2026-07-15T10:22:02+00:00,EDDM,2026-07-18,jma,C,21.6
2026-07-15T10:22:02+00:00,EDDM,2026-07-18,ukmo,C,24.3
2026-07-15T10:22:02+00:00,EFHK,2026-07-15,aifs,C,26.8
2026-07-15T10:22:02+00:00,EFHK,2026-07-15,arpege,C,25.9
2026-07-15T10:22:02+00:00,EFHK,2026-07-15,cma,C,26.5
2026-07-15T10:22:02+00:00,EFHK,2026-07-15,ecmwf,C,25.6
2026-07-15T10:22:02+00:00,EFHK,2026-07-15,gfs13,C,25.5
2026-07-15T10:22:02+00:00,EFHK,2026-07-15,icon,C,25.3
2026-07-15T10:22:02+00:00,EFHK,2026-07-15,jma,C,26.4
2026-07-15T10:22:02+00:00,EFHK,2026-07-15,ukmo,C,26.3
2026-07-15T10:22:02+00:00,EFHK,2026-07-16,aifs,C,22.0
2026-07-15T10:22:02+00:00,EFHK,2026-07-16,arpege,C,21.4
2026-07-15T10:22:02+00:00,EFHK,2026-07-16,cma,C,21.9
2026-07-15T10:22:02+00:00,EFHK,2026-07-16,ecmwf,C,20.8
2026-07-15T10:22:02+00:00,EFHK,2026-07-16,gfs13,C,21.8
2026-07-15T10:22:02+00:00,EFHK,2026-07-16,icon,C,22.1
2026-07-15T10:22:02+00:00,EFHK,2026-07-16,jma,C,23.3
2026-07-15T10:22:02+00:00,EFHK,2026-07-16,ukmo,C,22.8
2026-07-15T10:22:02+00:00,EFHK,2026-07-17,aifs,C,23.8
2026-07-15T10:22:02+00:00,EFHK,2026-07-17,arpege,C,23.3
2026-07-15T10:22:02+00:00,EFHK,2026-07-17,cma,C,24.2
2026-07-15T10:22:02+00:00,EFHK,2026-07-17,ecmwf,C,22.9
2026-07-15T10:22:02+00:00,EFHK,2026-07-17,gfs13,C,25.8
2026-07-15T10:22:02+00:00,EFHK,2026-07-17,icon,C,22.6
2026-07-15T10:22:02+00:00,EFHK,2026-07-17,jma,C,24.6
2026-07-15T10:22:02+00:00,EFHK,2026-07-17,ukmo,C,24.7
2026-07-15T10:22:02+00:00,EFHK,2026-07-18,aifs,C,23.2
2026-07-15T10:22:02+00:00,EFHK,2026-07-18,arpege,C,24.0
2026-07-15T10:22:02+00:00,EFHK,2026-07-18,cma,C,22.1
2026-07-15T10:22:02+00:00,EFHK,2026-07-18,ecmwf,C,22.7
2026-07-15T10:22:02+00:00,EFHK,2026-07-18,gfs13,C,23.0
2026-07-15T10:22:02+00:00,EFHK,2026-07-18,icon,C,23.2
2026-07-15T10:22:02+00:00,EFHK,2026-07-18,jma,C,24.7
2026-07-15T10:22:02+00:00,EFHK,2026-07-18,ukmo,C,24.8
2026-07-15T10:22:02+00:00,EGLC,2026-07-15,aifs,C,27.4
2026-07-15T10:22:02+00:00,EGLC,2026-07-15,arpege,C,28.5
2026-07-15T10:22:02+00:00,EGLC,2026-07-15,cma,C,24.7
2026-07-15T10:22:02+00:00,EGLC,2026-07-15,ecmwf,C,27.7
2026-07-15T10:22:02+00:00,EGLC,2026-07-15,gfs13,C,28.7
2026-07-15T10:22:02+00:00,EGLC,2026-07-15,icon,C,27.2
2026-07-15T10:22:02+00:00,EGLC,2026-07-15,jma,C,25.2
2026-07-15T10:22:02+00:00,EGLC,2026-07-15,ukmo,C,27.0
2026-07-15T10:22:02+00:00,EGLC,2026-07-16,aifs,C,27.4
2026-07-15T10:22:02+00:00,EGLC,2026-07-16,arpege,C,29.6
2026-07-15T10:22:02+00:00,EGLC,2026-07-16,cma,C,25.3
2026-07-15T10:22:02+00:00,EGLC,2026-07-16,ecmwf,C,29.0
2026-07-15T10:22:02+00:00,EGLC,2026-07-16,gfs13,C,29.7
2026-07-15T10:22:02+00:00,EGLC,2026-07-16,icon,C,27.4
2026-07-15T10:22:02+00:00,EGLC,2026-07-16,jma,C,25.7
2026-07-15T10:22:02+00:00,EGLC,2026-07-16,ukmo,C,27.9
2026-07-15T10:22:02+00:00,EGLC,2026-07-17,aifs,C,25.9
2026-07-15T10:22:02+00:00,EGLC,2026-07-17,arpege,C,28.5
2026-07-15T10:22:02+00:00,EGLC,2026-07-17,cma,C,24.1
2026-07-15T10:22:02+00:00,EGLC,2026-07-17,ecmwf,C,27.8
2026-07-15T10:22:02+00:00,EGLC,2026-07-17,gfs13,C,29.7
2026-07-15T10:22:02+00:00,EGLC,2026-07-17,icon,C,26.6
2026-07-15T10:22:02+00:00,EGLC,2026-07-17,jma,C,24.2
2026-07-15T10:22:02+00:00,EGLC,2026-07-17,ukmo,C,26.4
2026-07-15T10:22:02+00:00,EGLC,2026-07-18,aifs,C,23.8
2026-07-15T10:22:02+00:00,EGLC,2026-07-18,arpege,C,24.7
2026-07-15T10:22:02+00:00,EGLC,2026-07-18,cma,C,22.4
2026-07-15T10:22:02+00:00,EGLC,2026-07-18,ecmwf,C,25.6
2026-07-15T10:22:02+00:00,EGLC,2026-07-18,gfs13,C,27.2
2026-07-15T10:22:02+00:00,EGLC,2026-07-18,icon,C,24.0
2026-07-15T10:22:02+00:00,EGLC,2026-07-18,jma,C,23.9
2026-07-15T10:22:02+00:00,EGLC,2026-07-18,ukmo,C,24.5
2026-07-15T10:22:02+00:00,KATL,2026-07-15,aifs,F,84.3
2026-07-15T10:22:02+00:00,KATL,2026-07-15,arpege,F,83.6
2026-07-15T10:22:02+00:00,KATL,2026-07-15,cma,F,87.4
2026-07-15T10:22:02+00:00,KATL,2026-07-15,ecmwf,F,86.0
2026-07-15T10:22:02+00:00,KATL,2026-07-15,gfs13,F,89.5
2026-07-15T10:22:02+00:00,KATL,2026-07-15,icon,F,84.9
2026-07-15T10:22:02+00:00,KATL,2026-07-15,jma,F,81.2
2026-07-15T10:22:02+00:00,KATL,2026-07-15,ukmo,F,86.8
2026-07-15T10:22:02+00:00,KATL,2026-07-16,aifs,F,86.5
2026-07-15T10:22:02+00:00,KATL,2026-07-16,arpege,F,85.3
2026-07-15T10:22:02+00:00,KATL,2026-07-16,cma,F,95.5
2026-07-15T10:22:02+00:00,KATL,2026-07-16,ecmwf,F,87.1
2026-07-15T10:22:02+00:00,KATL,2026-07-16,gfs13,F,93.8
2026-07-15T10:22:02+00:00,KATL,2026-07-16,icon,F,89.9
2026-07-15T10:22:02+00:00,KATL,2026-07-16,jma,F,84.5
2026-07-15T10:22:02+00:00,KATL,2026-07-16,ukmo,F,90.7
2026-07-15T10:22:02+00:00,KATL,2026-07-17,aifs,F,86.1
2026-07-15T10:22:02+00:00,KATL,2026-07-17,arpege,F,84.3
2026-07-15T10:22:02+00:00,KATL,2026-07-17,cma,F,95.8
2026-07-15T10:22:02+00:00,KATL,2026-07-17,ecmwf,F,88.7
2026-07-15T10:22:02+00:00,KATL,2026-07-17,gfs13,F,94.0
2026-07-15T10:22:02+00:00,KATL,2026-07-17,icon,F,93.1
2026-07-15T10:22:02+00:00,KATL,2026-07-17,jma,F,87.1
2026-07-15T10:22:02+00:00,KATL,2026-07-17,ukmo,F,91.0
2026-07-15T10:22:02+00:00,KAUS,2026-07-15,aifs,F,77.3
2026-07-15T10:22:02+00:00,KAUS,2026-07-15,arpege,F,79.1
2026-07-15T10:22:02+00:00,KAUS,2026-07-15,cma,F,78.0
2026-07-15T10:22:02+00:00,KAUS,2026-07-15,ecmwf,F,80.3
2026-07-15T10:22:02+00:00,KAUS,2026-07-15,gfs13,F,73.9
2026-07-15T10:22:02+00:00,KAUS,2026-07-15,icon,F,77.4
2026-07-15T10:22:02+00:00,KAUS,2026-07-15,jma,F,77.4
2026-07-15T10:22:02+00:00,KAUS,2026-07-15,ukmo,F,78.9
2026-07-15T10:22:02+00:00,KAUS,2026-07-16,aifs,F,83.0
2026-07-15T10:22:02+00:00,KAUS,2026-07-16,arpege,F,83.3
2026-07-15T10:22:02+00:00,KAUS,2026-07-16,cma,F,88.5
2026-07-15T10:22:02+00:00,KAUS,2026-07-16,ecmwf,F,85.2
2026-07-15T10:22:02+00:00,KAUS,2026-07-16,gfs13,F,81.1
2026-07-15T10:22:02+00:00,KAUS,2026-07-16,icon,F,84.9
2026-07-15T10:22:02+00:00,KAUS,2026-07-16,jma,F,83.6
2026-07-15T10:22:02+00:00,KAUS,2026-07-16,ukmo,F,92.0
2026-07-15T10:22:02+00:00,KAUS,2026-07-17,aifs,F,88.9
2026-07-15T10:22:02+00:00,KAUS,2026-07-17,arpege,F,85.9
2026-07-15T10:22:02+00:00,KAUS,2026-07-17,cma,F,91.9
2026-07-15T10:22:02+00:00,KAUS,2026-07-17,ecmwf,F,89.6
2026-07-15T10:22:02+00:00,KAUS,2026-07-17,gfs13,F,90.3
2026-07-15T10:22:02+00:00,KAUS,2026-07-17,icon,F,91.0
2026-07-15T10:22:02+00:00,KAUS,2026-07-17,jma,F,86.1
2026-07-15T10:22:02+00:00,KAUS,2026-07-17,ukmo,F,94.1
2026-07-15T10:22:02+00:00,KDAL,2026-07-15,aifs,F,84.0
2026-07-15T10:22:02+00:00,KDAL,2026-07-15,arpege,F,82.2
2026-07-15T10:22:02+00:00,KDAL,2026-07-15,cma,F,84.0
2026-07-15T10:22:02+00:00,KDAL,2026-07-15,ecmwf,F,85.2
2026-07-15T10:22:02+00:00,KDAL,2026-07-15,gfs13,F,89.4
2026-07-15T10:22:02+00:00,KDAL,2026-07-15,icon,F,89.9
2026-07-15T10:22:02+00:00,KDAL,2026-07-15,jma,F,83.1
2026-07-15T10:22:02+00:00,KDAL,2026-07-15,ukmo,F,90.1
2026-07-15T10:22:02+00:00,KDAL,2026-07-16,aifs,F,83.3
2026-07-15T10:22:02+00:00,KDAL,2026-07-16,arpege,F,83.5
2026-07-15T10:22:02+00:00,KDAL,2026-07-16,cma,F,86.0
2026-07-15T10:22:02+00:00,KDAL,2026-07-16,ecmwf,F,85.2
2026-07-15T10:22:02+00:00,KDAL,2026-07-16,gfs13,F,77.8
2026-07-15T10:22:02+00:00,KDAL,2026-07-16,icon,F,88.5
2026-07-15T10:22:02+00:00,KDAL,2026-07-16,jma,F,85.6
2026-07-15T10:22:02+00:00,KDAL,2026-07-16,ukmo,F,94.7
2026-07-15T10:22:02+00:00,KDAL,2026-07-17,aifs,F,90.0
2026-07-15T10:22:02+00:00,KDAL,2026-07-17,arpege,F,87.3
2026-07-15T10:22:02+00:00,KDAL,2026-07-17,cma,F,86.0
2026-07-15T10:22:02+00:00,KDAL,2026-07-17,ecmwf,F,91.0
2026-07-15T10:22:02+00:00,KDAL,2026-07-17,gfs13,F,95.1
2026-07-15T10:22:02+00:00,KDAL,2026-07-17,icon,F,96.1
2026-07-15T10:22:02+00:00,KDAL,2026-07-17,jma,F,86.5
2026-07-15T10:22:02+00:00,KDAL,2026-07-17,ukmo,F,93.0
2026-07-15T10:22:02+00:00,KHOU,2026-07-15,aifs,F,82.5
2026-07-15T10:22:02+00:00,KHOU,2026-07-15,arpege,F,84.1
2026-07-15T10:22:02+00:00,KHOU,2026-07-15,cma,F,85.0
2026-07-15T10:22:02+00:00,KHOU,2026-07-15,ecmwf,F,80.9
2026-07-15T10:22:02+00:00,KHOU,2026-07-15,gfs13,F,78.7
2026-07-15T10:22:02+00:00,KHOU,2026-07-15,icon,F,83.3
2026-07-15T10:22:02+00:00,KHOU,2026-07-15,jma,F,80.2
2026-07-15T10:22:02+00:00,KHOU,2026-07-15,ukmo,F,87.2
2026-07-15T10:22:02+00:00,KHOU,2026-07-16,aifs,F,89.9
2026-07-15T10:22:02+00:00,KHOU,2026-07-16,arpege,F,87.2
2026-07-15T10:22:02+00:00,KHOU,2026-07-16,cma,F,92.3
2026-07-15T10:22:02+00:00,KHOU,2026-07-16,ecmwf,F,89.1
2026-07-15T10:22:02+00:00,KHOU,2026-07-16,gfs13,F,92.2
2026-07-15T10:22:02+00:00,KHOU,2026-07-16,icon,F,91.5
2026-07-15T10:22:02+00:00,KHOU,2026-07-16,jma,F,85.7
2026-07-15T10:22:02+00:00,KHOU,2026-07-16,ukmo,F,93.8
2026-07-15T10:22:02+00:00,KHOU,2026-07-17,aifs,F,91.8
2026-07-15T10:22:02+00:00,KHOU,2026-07-17,arpege,F,86.2
2026-07-15T10:22:02+00:00,KHOU,2026-07-17,cma,F,94.8
2026-07-15T10:22:02+00:00,KHOU,2026-07-17,ecmwf,F,90.5
2026-07-15T10:22:02+00:00,KHOU,2026-07-17,gfs13,F,94.0
2026-07-15T10:22:02+00:00,KHOU,2026-07-17,icon,F,91.9
2026-07-15T10:22:02+00:00,KHOU,2026-07-17,jma,F,88.2
2026-07-15T10:22:02+00:00,KHOU,2026-07-17,ukmo,F,95.9
2026-07-15T10:22:02+00:00,KLAX,2026-07-15,aifs,F,92.0
2026-07-15T10:22:02+00:00,KLAX,2026-07-15,arpege,F,75.3
2026-07-15T10:22:02+00:00,KLAX,2026-07-15,cma,F,84.7
2026-07-15T10:22:02+00:00,KLAX,2026-07-15,ecmwf,F,97.5
2026-07-15T10:22:02+00:00,KLAX,2026-07-15,gfs13,F,84.2
2026-07-15T10:22:02+00:00,KLAX,2026-07-15,icon,F,86.1
2026-07-15T10:22:02+00:00,KLAX,2026-07-15,jma,F,84.1
2026-07-15T10:22:02+00:00,KLAX,2026-07-15,ukmo,F,81.7
2026-07-15T10:22:02+00:00,KLAX,2026-07-16,aifs,F,89.0
2026-07-15T10:22:02+00:00,KLAX,2026-07-16,arpege,F,74.1
2026-07-15T10:22:02+00:00,KLAX,2026-07-16,cma,F,88.4
2026-07-15T10:22:02+00:00,KLAX,2026-07-16,ecmwf,F,97.5
