station,pws_id,date,tmax_pws,unit
LIMC,ILONAT5,2026-05-23,29.4,C
LIMC,ILONAT5,2026-05-19,23.3,C
LIMC,ILONAT3,2026-06-28,37.8,C
LIMC,IGALLA20,2026-06-28,38.9,C
LIMC,IGALLA20,2026-06-24,38.3,C
LIMC,IGALLA20,2026-06-20,36.6,C
LIMC,IGALLA20,2026-06-16,32.6,C
LIMC,IGALLA20,2026-06-12,29.9,C
LIMC,IGALLA20,2026-06-08,31.2,C
LIMC,IGALLA20,2026-06-04,25.6,C
LIMC,IGALLA20,2026-05-31,34.0,C
LIMC,IGALLA20,2026-05-27,35.8,C
LIMC,IGALLA20,2026-05-23,31.9,C
LIMC,IGALLA20,2026-05-19,24.0,C
LIMC,IGALLA17,2026-06-28,43.6,C
LIMC,IGALLA17,2026-06-24,42.0,C
LIMC,IGALLA17,2026-06-20,39.1,C
LIMC,IGALLA17,2026-06-16,34.8,C
LIMC,IGALLA17,2026-06-12,29.4,C
LIMC,IGALLA17,2026-06-08,35.0,C
LIMC,IGALLA17,2026-06-04,25.7,C
LIMC,IGALLA17,2026-05-31,35.3,C
LIMC,IGALLA17,2026-05-27,38.7,C
LIMC,IGALLA17,2026-05-23,33.1,C
LIMC,IGALLA17,2026-05-19,24.4,C
LIMC,IGALLA29,2026-06-28,38.8,C
LIMC,IGALLA29,2026-06-24,37.0,C
LIMC,IGALLA29,2026-06-20,36.1,C
LIMC,IGALLA29,2026-06-16,32.6,C
LIMC,IGALLA29,2026-06-12,29.6,C
LIMC,IGALLA29,2026-06-08,30.6,C
LIMC,IGALLA29,2026-06-04,23.7,C
LIMC,IGALLA29,2026-05-31,34.6,C
LIMC,IGALLA29,2026-05-27,35.5,C
LIMC,IGALLA29,2026-05-23,31.1,C
LIMC,IGALLA29,2026-05-19,23.3,C
LIMC,IGALLA30,2026-06-28,38.6,C
LIMC,IGALLA30,2026-06-24,43.3,C
LIMC,IGALLA30,2026-06-20,29.9,C
LIMC,IGALLA30,2026-06-16,31.4,C
LIMC,IGALLA30,2026-06-12,29.4,C
LIMC,IGALLA30,2026-06-08,31.9,C
LIMC,IGALLA30,2026-06-04,25.0,C
LIMC,IGALLA30,2026-05-31,33.5,C
LIMC,IGALLA30,2026-05-27,36.0,C
LIMC,IGALLA30,2026-05-23,31.7,C
LIMC,IGALLA30,2026-05-19,24.2,C
LIMC,ILOMBARD227,2026-05-15,13.3,C
LIMC,ILOMBARD227,2026-05-11,22.3,C
LIMC,ILOMBARD227,2026-05-07,23.6,C
LIMC,ILOMBARD227,2026-05-03,24.4,C
LIMC,ILOMBARD227,2026-04-29,24.6,C
LIMC,ILOMBARD227,2026-04-25,26.7,C
LIMC,ILOMBARD227,2026-04-21,19.8,C
LIMC,ILOMBARD227,2026-04-17,24.8,C
LIMC,ILOMBARD227,2026-04-13,15.2,C
LIMC,ILOMBARD227,2026-04-09,24.4,C
LIMC,ILOMBARD227,2026-04-05,25.0,C
LIMC,ILOMBARD227,2026-04-01,16.7,C
LIMC,ILOMBARD227,2026-03-28,8.8,C
LIMC,ILOMBARD227,2026-03-24,18.5,C
LIMC,ILOMBARD227,2026-03-20,16.6,C
LIMC,ILOMBARD227,2026-03-16,20.3,C
LIMC,ILOMBARD227,2026-03-12,17.7,C
LIMC,ILOMBARD227,2026-03-08,17.2,C
LIMC,ILOMBARD227,2026-03-04,15.7,C
LIMC,ILOMBARD227,2026-02-28,7.9,C
LIMC,ILOMBARD227,2026-02-24,18.9,C
LIMC,ILOMBARD227,2026-02-20,19.5,C
LIMC,ILOMBARD227,2026-02-16,11.9,C
LIMC,ILOMBARD227,2026-02-12,11.6,C
LIMC,ILOMBARD227,2026-02-08,12.7,C
LIMC,ILOMBARD227,2026-02-04,5.6,C
LIMC,ILOMBARD227,2026-01-31,8.5,C
LIMC,ILOMBARD227,2026-01-27,7.3,C
LIMC,ILOMBARD227,2026-01-23,5.2,C
LIMC,ILOMBARD227,2026-01-19,8.0,C
LIMC,ISAMAR42,2026-05-15,14.4,C
LIMC,ISAMAR42,2026-05-11,23.5,C
LIMC,ISAMAR42,2026-05-07,23.6,C
LIMC,ISAMAR42,2026-05-03,25.2,C
LIMC,ISAMAR42,2026-04-29,26.4,C
LIMC,ISAMAR42,2026-04-25,26.9,C
LIMC,ISAMAR42,2026-04-21,20.8,C
LIMC,ISAMAR42,2026-04-17,26.1,C
LIMC,ISAMAR42,2026-04-13,15.0,C
LIMC,ISAMAR42,2026-04-09,24.2,C
LIMC,ISAMAR42,2026-04-05,25.6,C
LIMC,ISAMAR42,2026-04-01,18.8,C
LIMC,ISAMAR42,2026-03-28,19.2,C
LIMC,ISAMAR42,2026-03-24,20.0,C
LIMC,ISAMAR42,2026-03-20,17.6,C
LIMC,ISAMAR42,2026-03-16,21.7,C
LIMC,ISAMAR42,2026-03-12,18.6,C
LIMC,ISAMAR42,2026-03-08,18.3,C
LIMC,ISAMAR42,2026-03-04,16.5,C
LIMC,ISAMAR42,2026-02-28,16.1,C
LIMC,ISAMAR42,2026-02-24,20.0,C
LIMC,ISAMAR42,2026-02-20,21.4,C
LIMC,ISAMAR42,2026-02-16,13.6,C
LIMC,ISAMAR42,2026-02-12,12.2,C
LIMC,ISAMAR42,2026-02-08,13.6,C
LIMC,ICARDA5,2026-05-15,14.4,C
LIMC,ICARDA5,2026-05-11,23.8,C
LIMC,ICARDA5,2026-05-07,26.4,C
LIMC,ICARDA5,2026-05-03,24.8,C
LIMC,ICARDA5,2026-04-29,25.9,C
LIMC,ICARDA5,2026-04-25,29.9,C
LIMC,ICARDA5,2026-04-21,21.9,C
LIMC,ICARDA5,2026-04-17,25.6,C
LIMC,ICARDA5,2026-04-13,14.8,C
LIMC,ICARDA5,2026-04-09,25.6,C
LIMC,ICARDA5,2026-04-05,26.8,C
LIMC,ICARDA5,2026-04-01,18.6,C
LIMC,ICARDA5,2026-03-28,18.8,C
LIMC,ICARDA5,2026-03-24,19.4,C
LIMC,ICARDA5,2026-03-20,18.0,C
LIMC,ICARDA5,2026-03-16,22.4,C
LIMC,ICARDA5,2026-03-12,18.1,C
LIMC,ICARDA5,2026-02-28,15.3,C
LIMC,ICARDA5,2026-02-24,18.1,C
LIMC,ICARDA5,2026-02-20,17.9,C
LIMC,ICARDA5,2026-02-16,11.2,C
LIMC,ICARDA5,2026-02-12,11.0,C
LIMC,ICARDA5,2026-02-08,12.2,C
LIMC,ICARDA5,2026-02-04,4.9,C
LIMC,ICARDA5,2026-01-31,8.3,C
LIMC,ICARDA5,2026-01-27,7.9,C
LIMC,ICARDA5,2026-01-23,6.1,C
LIMC,ICARDA5,2026-01-19,8.1,C
LIMC,ISAMAR22,2026-05-15,16.1,C
LIMC,ISAMAR22,2026-05-11,24.2,C
LIMC,ISAMAR22,2026-05-07,24.8,C
LIMC,ISAMAR22,2026-05-03,24.4,C
LIMC,ISAMAR22,2026-04-29,27.3,C
LIMC,ISAMAR22,2026-04-25,26.7,C
LIMC,ISAMAR22,2026-04-21,21.0,C
LIMC,ISAMAR22,2026-04-17,26.2,C
LIMC,ISAMAR22,2026-04-13,15.3,C
LIMC,ISAMAR22,2026-04-09,24.0,C
LIMC,ISAMAR22,2026-04-05,25.4,C
LIMC,ISAMAR22,2026-04-01,20.1,C
LIMC,ISAMAR22,2026-03-28,18.2,C
LIMC,ISAMAR22,2026-03-24,19.6,C
LIMC,ISAMAR22,2026-03-20,18.1,C
LIMC,ISAMAR22,2026-03-16,23.1,C
LIMC,ISAMAR22,2026-03-12,17.5,C
LIMC,ISAMAR22,2026-03-08,18.7,C
LIMC,ISAMAR22,2026-03-04,16.1,C
LIMC,ISAMAR22,2026-02-28,15.3,C
LIMC,ISAMAR22,2026-02-24,19.5,C
LIMC,ISAMAR22,2026-02-20,22.1,C
LIMC,ISAMAR22,2026-02-16,13.0,C
LIMC,ISAMAR22,2026-02-12,12.9,C
LIMC,ISAMAR22,2026-02-08,14.9,C
LIMC,ISAMAR22,2026-02-04,5.7,C
LIMC,ISAMAR22,2026-01-31,9.3,C
LIMC,ISAMAR22,2026-01-27,9.2,C
LIMC,ISAMAR22,2026-01-23,5.5,C
LIMC,ISAMAR22,2026-01-19,8.8,C
LIMC,ILONAT5,2026-05-15,14.7,C
LIMC,ILONAT5,2026-05-11,22.2,C
LIMC,ILONAT5,2026-05-07,21.6,C
LIMC,ILONAT5,2026-05-03,25.1,C
LIMC,ILONAT5,2026-04-29,24.1,C
LIMC,ILONAT5,2026-04-25,24.3,C
LIMC,ILONAT5,2026-04-21,20.3,C
LIMC,ILONAT5,2026-04-17,24.2,C
LIMC,ILONAT5,2026-04-13,15.1,C
LIMC,ILONAT5,2026-04-09,21.6,C
LIMC,ILONAT5,2026-04-05,22.6,C
LIMC,ILONAT5,2026-04-01,16.3,C
LIMC,ILONAT5,2026-03-28,16.4,C
LIMC,ILONAT5,2026-03-24,17.1,C
LIMC,ILONAT5,2026-03-20,15.2,C
LIMC,ILONAT5,2026-03-16,19.1,C
LIMC,ILONAT5,2026-03-12,16.1,C
LIMC,ILONAT5,2026-03-08,15.8,C
LIMC,ILONAT5,2026-03-04,14.7,C
LIMC,ILONAT5,2026-02-28,15.4,C
LIMC,ILONAT5,2026-02-24,17.4,C
LIMC,ILONAT5,2026-02-20,18.8,C
LIMC,ILONAT5,2026-02-16,11.6,C
LIMC,ILONAT5,2026-02-12,11.2,C
LIMC,ILONAT5,2026-02-08,12.6,C
LIMC,ILONAT5,2026-02-04,5.7,C
LIMC,ILONAT5,2026-01-31,9.1,C
LIMC,ILONAT5,2026-01-27,8.4,C
LIMC,ILONAT5,2026-01-23,5.9,C
LIMC,ILONAT5,2026-01-19,8.9,C
LIMC,ILONAT3,2026-04-17,22.7,C
LIMC,ILONAT3,2026-04-09,23.2,C
LIMC,ILONAT3,2026-04-05,24.3,C
LIMC,ILONAT3,2026-04-01,16.2,C
LIMC,ILONAT3,2026-03-28,17.1,C
LIMC,ILONAT3,2026-03-24,17.8,C
LIMC,ILONAT3,2026-03-20,16.6,C
LIMC,ILONAT3,2026-03-16,20.3,C
LIMC,ILONAT3,2026-03-12,17.1,C
LIMC,ILONAT3,2026-03-08,17.1,C
LIMC,ILONAT3,2026-03-04,15.4,C
LIMC,ILONAT3,2026-02-28,15.1,C
LIMC,ILONAT3,2026-02-24,19.2,C
LIMC,ILONAT3,2026-02-20,19.5,C
LIMC,ILONAT3,2026-02-16,12.8,C
LIMC,ILONAT3,2026-02-12,11.0,C
LIMC,ILONAT3,2026-02-08,12.3,C
LIMC,ILONAT3,2026-02-04,5.2,C
LIMC,ILONAT3,2026-01-31,8.6,C
LIMC,ILONAT3,2026-01-27,7.2,C
LIMC,ILONAT3,2026-01-23,4.0,C
LIMC,ILONAT3,2026-01-19,7.7,C
LIMC,IGALLA20,2026-05-15,14.8,C
LIMC,IGALLA20,2026-05-11,24.0,C
LIMC,IGALLA20,2026-05-07,23.7,C
LIMC,IGALLA20,2026-05-03,25.3,C
LIMC,IGALLA20,2026-04-29,25.2,C
LIMC,IGALLA20,2026-04-25,26.8,C
LIMC,IGALLA20,2026-04-21,22.2,C
LIMC,IGALLA20,2026-04-17,26.2,C
LIMC,IGALLA20,2026-04-13,15.0,C
LIMC,IGALLA20,2026-04-09,24.2,C
LIMC,IGALLA20,2026-04-05,25.9,C
LIMC,IGALLA20,2026-04-01,18.1,C
LIMC,IGALLA20,2026-03-28,18.7,C
LIMC,IGALLA20,2026-03-24,19.5,C
LIMC,IGALLA20,2026-03-20,17.8,C
LIMC,IGALLA20,2026-03-16,22.6,C
LIMC,IGALLA20,2026-03-12,18.5,C
LIMC,IGALLA20,2026-02-28,15.7,C
LIMC,IGALLA20,2026-02-24,20.8,C
LIMC,IGALLA20,2026-02-20,20.8,C
LIMC,IGALLA20,2026-02-16,14.3,C
LIMC,IGALLA20,2026-02-12,14.0,C
LIMC,IGALLA20,2026-02-08,14.4,C
LIMC,IGALLA20,2026-02-04,5.4,C
LIMC,IGALLA20,2026-01-31,9.7,C
LIMC,IGALLA20,2026-01-27,9.3,C
LIMC,IGALLA20,2026-01-23,6.5,C
LIMC,IGALLA20,2026-01-19,8.3,C
LIMC,IGALLA17,2026-05-15,14.3,C
LIMC,IGALLA17,2026-05-11,23.6,C
LIMC,IGALLA17,2026-05-07,23.8,C
LIMC,IGALLA17,2026-05-03,27.6,C
LIMC,IGALLA17,2026-04-29,24.9,C
LIMC,IGALLA17,2026-04-25,26.8,C
LIMC,IGALLA17,2026-04-21,20.7,C
LIMC,IGALLA17,2026-04-17,26.7,C
LIMC,IGALLA17,2026-04-13,15.3,C
LIMC,IGALLA17,2026-04-09,25.5,C
LIMC,IGALLA17,2026-04-05,27.1,C
LIMC,IGALLA17,2026-04-01,18.3,C
LIMC,IGALLA17,2026-03-28,20.8,C
LIMC,IGALLA17,2026-03-24,21.4,C
LIMC,IGALLA17,2026-03-20,20.3,C
LIMC,IGALLA17,2026-03-16,23.7,C
LIMC,IGALLA17,2026-03-12,21.1,C
LIMC,IGALLA17,2026-03-08,21.1,C
LIMC,IGALLA17,2026-03-04,18.3,C
LIMC,IGALLA17,2026-02-28,15.3,C
LIMC,IGALLA17,2026-02-24,22.9,C
LIMC,IGALLA17,2026-02-20,23.4,C
LIMC,IGALLA17,2026-02-16,15.2,C
LIMC,IGALLA17,2026-02-12,15.2,C
LIMC,IGALLA17,2026-02-08,16.6,C
LIMC,IGALLA17,2026-02-04,5.7,C
LIMC,IGALLA17,2026-01-31,9.8,C
LIMC,IGALLA17,2026-01-27,10.6,C
LIMC,IGALLA17,2026-01-23,7.0,C
LIMC,IGALLA17,2026-01-19,8.8,C
LIMC,IGALLA29,2026-05-15,13.5,C
LIMC,IGALLA29,2026-05-11,23.8,C
LIMC,IGALLA29,2026-05-07,23.8,C
LIMC,IGALLA29,2026-05-03,23.9,C
LIMC,IGALLA29,2026-04-29,25.3,C
LIMC,IGALLA29,2026-04-25,27.7,C
LIMC,IGALLA29,2026-04-21,21.8,C
LIMC,IGALLA29,2026-04-17,25.4,C
LIMC,IGALLA29,2026-04-13,15.4,C
LIMC,IGALLA29,2026-04-09,24.7,C
LIMC,IGALLA29,2026-04-05,26.1,C
LIMC,IGALLA29,2026-04-01,18.2,C
LIMC,IGALLA29,2026-03-28,18.9,C
LIMC,IGALLA29,2026-03-24,19.8,C
LIMC,IGALLA29,2026-03-20,18.2,C
LIMC,IGALLA29,2026-03-16,23.2,C
LIMC,IGALLA29,2026-03-12,19.1,C
LIMC,IGALLA29,2026-02-28,15.9,C
LIMC,IGALLA29,2026-02-24,20.9,C
LIMC,IGALLA29,2026-02-20,21.3,C
LIMC,IGALLA29,2026-02-16,13.6,C
LIMC,IGALLA29,2026-02-12,12.8,C
LIMC,IGALLA29,2026-02-08,14.1,C
LIMC,IGALLA29,2026-02-04,5.6,C
LIMC,IGALLA29,2026-01-31,9.3,C
LIMC,IGALLA29,2026-01-27,8.3,C
LIMC,IGALLA29,2026-01-23,5.9,C
LIMC,IGALLA29,2026-01-19,7.7,C
LIMC,IGALLA30,2026-05-15,14.0,C
LIMC,IGALLA30,2026-05-11,22.0,C
LIMC,IGALLA30,2026-05-07,23.3,C
LIMC,IGALLA30,2026-05-03,25.0,C
LIMC,IGALLA30,2026-04-29,26.0,C
LIMC,IGALLA30,2026-04-25,25.8,C
LIMC,IGALLA30,2026-04-21,20.5,C
LIMC,IGALLA30,2026-04-17,26.1,C
LIMC,IGALLA30,2026-04-13,15.1,C
LIMC,IGALLA30,2026-04-09,23.9,C
LIMC,IGALLA30,2026-04-05,23.9,C
LIMC,IGALLA30,2026-04-01,19.2,C
LIMC,IGALLA30,2026-03-28,18.5,C
LIMC,IGALLA30,2026-03-24,19.5,C
LIMC,IGALLA30,2026-03-20,17.2,C
LIMC,IGALLA30,2026-03-16,22.2,C
LIMC,IGALLA30,2026-03-12,18.6,C
LIMC,IGALLA30,2026-02-28,15.8,C
LIMC,IGALLA30,2026-02-24,20.0,C
LIMC,IGALLA30,2026-02-20,20.6,C
LIMC,IGALLA30,2026-02-16,13.2,C
LIMC,IGALLA30,2026-02-12,10.0,C
LIMC,IGALLA30,2026-02-08,11.9,C
LIMC,IGALLA30,2026-02-04,5.6,C
LIMC,IGALLA30,2026-01-31,9.0,C
LIMC,IGALLA30,2026-01-27,8.4,C
LIMC,IGALLA30,2026-01-23,3.3,C
LIMC,IGALLA30,2026-01-19,8.3,C
KLGA,KNYNEWYO1552,2026-06-26,86.9,F
KLGA,KNYNEWYO1552,2026-06-20,84.6,F
KLGA,KNYNEWYO1552,2026-06-14,91.9,F
KLGA,KNYNEWYO1552,2026-06-08,77.9,F
KLGA,KNYNEWYO1552,2026-06-02,77.9,F
KLGA,KNYNEWYO1552,2026-05-27,86.4,F
KLGA,KNYNEWYO1552,2026-05-21,68.4,F
KLGA,KNYNEWYO1552,2026-05-15,68.4,F
KLGA,KNYNEWYO1552,2026-05-09,66.7,F
KLGA,KNYNEWYO1552,2026-05-03,61.2,F
KLGA,KNYNEWYO1552,2026-04-27,69.4,F
KLGA,KNYNEWYO1552,2026-04-21,55.9,F
KLGA,KNYNEWYO1552,2026-04-15,90.3,F
KLGA,KNYNEWYO1552,2026-04-09,49.6,F
KLGA,KNYNEWYO1552,2026-04-03,66.4,F
KLGA,KNYNEWYO1552,2026-03-28,44.4,F
KLGA,KNYNEWYO1552,2026-03-22,61.2,F
KLGA,KNYNEWYO1552,2026-03-16,55.0,F
KLGA,KNYNEWYO1552,2026-03-10,81.3,F
KLGA,KNYNEWYO1552,2026-03-04,52.7,F
KLGA,KNYNEWYO1552,2026-02-26,52.2,F
KLGA,KNYNEWYO1552,2026-02-20,36.7,F
KLGA,KNYNEWYO1552,2026-02-14,48.4,F
KLGA,KNYNEWYO1552,2026-02-08,19.0,F
KLGA,KNYNEWYO1552,2026-02-02,36.5,F
KLGA,KNYNEWYO1552,2026-01-27,24.3,F
KLGA,KNYNEWYO1552,2026-01-21,39.4,F
KLGA,KNYNEWYO1591,2026-06-26,84.4,F
KLGA,KNYNEWYO1591,2026-06-20,84.2,F
KLGA,KNYNEWYO1591,2026-06-14,91.2,F
KLGA,KNYNEWYO1591,2026-06-08,80.1,F
KLGA,KNYNEWYO1591,2026-06-02,79.9,F
KLGA,KNYNEWYO1591,2026-05-27,86.0,F
KLGA,KNYNEWYO1591,2026-05-21,68.7,F
KLGA,KNYNEWYO1591,2026-05-15,68.5,F
KLGA,KNYNEWYO1591,2026-05-09,66.7,F
KLGA,KNYNEWYO1591,2026-05-03,61.7,F
KLGA,KNYNEWYO1591,2026-04-27,72.1,F
KLGA,KNYNEWYO1591,2026-04-21,54.3,F
KLGA,KNYNEWYO1591,2026-04-15,89.6,F
KLGA,KNYNEWYO1591,2026-04-09,54.1,F
KLGA,KNYNEWYO1591,2026-04-03,66.6,F
KLGA,KNYNEWYO1591,2026-03-28,44.2,F
KLGA,KNYNEWYO1591,2026-03-22,66.9,F
KLGA,KNYNEWYO1591,2026-03-16,54.9,F
KLGA,KNYNEWYO1591,2026-03-10,79.9,F
KLGA,KNYNEWYO1591,2026-03-04,57.9,F
KLGA,KNYNEWYO1591,2026-02-26,50.2,F
KLGA,KNYNEWYO1591,2026-02-20,47.3,F
KLGA,KNYNEWYO1591,2026-02-14,51.6,F
KLGA,KNYNEWYO1591,2026-02-08,20.7,F
KLGA,KNYNEWYO1591,2026-02-02,38.3,F
KLGA,KNYNEWYO1591,2026-01-27,25.0,F
KLGA,KNYNEWYO1591,2026-01-21,39.6,F
KLGA,KNYNEWYO1771,2026-06-26,81.1,F
KLGA,KNYNEWYO1771,2026-06-20,81.9,F
KLGA,KNYNEWYO1771,2026-06-14,87.3,F
KLGA,KNYNEWYO1771,2026-06-08,77.7,F
KLGA,KNYNEWYO1771,2026-06-02,77.9,F
KLGA,KNYNEWYO1771,2026-05-27,81.7,F
KLGA,KNYNEWYO1771,2026-05-21,68.0,F
KLGA,KNYNEWYO1771,2026-05-15,68.7,F
KLGA,KNYNEWYO1771,2026-05-09,64.6,F
KLGA,KNYNEWYO1771,2026-05-03,59.9,F
KLGA,KNYNEWYO1771,2026-04-27,70.5,F
KLGA,KNYNEWYO1771,2026-04-21,50.7,F
KLGA,KNYNEWYO1771,2026-04-15,86.9,F
KLGA,KNYNEWYO1771,2026-04-09,53.6,F
KLGA,KNYNEWYO1771,2026-04-03,64.0,F
KLGA,KNYNEWYO1771,2026-03-28,45.3,F
KLGA,KNYNEWYO1771,2026-03-22,53.4,F
KLGA,KNYNEWYO1771,2026-03-16,61.9,F
KLGA,KNYNEWYO1771,2026-03-10,77.4,F
KLGA,KNYNEWYO1771,2026-03-04,50.0,F
KLGA,KNYNEWYO1771,2026-02-26,47.1,F
KLGA,KNYNEWYO1771,2026-02-20,37.9,F
KLGA,KNYNEWYO1771,2026-02-14,44.6,F
KLGA,KNYNEWYO1771,2026-02-08,19.6,F
KLGA,KNYNEWYO1771,2026-02-02,36.0,F
KLGA,KNYNEWYO1771,2026-01-27,26.1,F
KLGA,KNYNEWYO1771,2026-01-21,39.2,F
KLGA,KNYNEWYO1958,2026-06-26,85.4,F
KLGA,KNYNEWYO1958,2026-06-20,85.9,F
KLGA,KNYNEWYO1958,2026-06-14,91.9,F
KLGA,KNYNEWYO1958,2026-06-08,81.0,F
KLGA,KNYNEWYO1958,2026-06-02,83.4,F
KLGA,KNYNEWYO1958,2026-05-27,88.6,F
KLGA,KNYNEWYO1958,2026-05-21,68.8,F
KLGA,KNYNEWYO1958,2026-05-15,69.1,F
KLGA,KNYNEWYO1958,2026-05-09,69.1,F
KLGA,KNYNEWYO1958,2026-05-03,63.5,F
KLGA,KNYNEWYO1958,2026-04-27,76.3,F
KLGA,KNYNEWYO1958,2026-04-21,56.3,F
KLGA,KNYNEWYO1958,2026-04-15,90.1,F
KLGA,KNYNEWYO1958,2026-04-09,51.8,F
KLGA,KNYNEWYO1958,2026-04-03,66.8,F
KLGA,KNYNEWYO1958,2026-03-28,46.7,F
KLGA,KNYNEWYO1958,2026-03-22,71.6,F
KLGA,KNYNEWYO1958,2026-03-16,54.9,F
KLGA,KNYNEWYO1958,2026-03-10,78.9,F
KLGA,KNYNEWYO1958,2026-03-04,52.3,F
KLGA,KNYNEWYO1958,2026-02-26,51.0,F
KLGA,KNYNEWYO1958,2026-02-20,37.4,F
KLGA,KNYNEWYO1958,2026-02-14,49.8,F
KLGA,KNYNEWYO1958,2026-02-08,19.9,F
KLGA,KNYNEWYO1958,2026-02-02,38.5,F
KLGA,KNYNEWYO1958,2026-01-27,23.8,F
KLGA,KNYNEWYO1958,2026-01-21,39.3,F
KLGA,KNYNEWYO1620,2026-05-15,-40.0,F
KLGA,KNYNEWYO1620,2026-05-09,-40.0,F
KLGA,KNYNEWYO1620,2026-05-03,-40.0,F
KLGA,KNYNEWYO1620,2026-04-27,-40.0,F
KLGA,KNYNEWYO1620,2026-04-21,-40.0,F
KLGA,KNYNEWYO1620,2026-04-15,-40.0,F
KLGA,KNYNEWYO1620,2026-04-09,-40.0,F
KLGA,KNYNEWYO1620,2026-04-03,-40.0,F
KLGA,KNYNEWYO1620,2026-03-28,49.0,F
KLGA,KNYNEWYO1620,2026-03-22,66.0,F
KLGA,KNYNEWYO1620,2026-03-16,58.0,F
KLGA,KNYNEWYO1620,2026-03-10,80.0,F
KLGA,KNYNEWYO1620,2026-03-04,50.0,F
KLGA,KNYNEWYO1620,2026-02-26,49.0,F
KLGA,KNYNEWYO1620,2026-02-20,38.0,F
KLGA,KNYNEWYO1620,2026-02-14,48.0,F
KLGA,KNYNEWYO1620,2026-02-08,19.0,F
KLGA,KNYNEWYO1620,2026-02-02,36.0,F
KLGA,KNYNEWYO1620,2026-01-27,25.0,F
KLGA,KNYNEWYO1620,2026-01-21,39.0,F
KLGA,KNYTHEBR7,2026-06-26,84.4,F
KLGA,KNYTHEBR7,2026-06-20,85.2,F
KLGA,KNYTHEBR7,2026-06-14,90.2,F
KLGA,KNYTHEBR7,2026-06-08,76.2,F
KLGA,KNYTHEBR7,2026-06-02,80.1,F
KLGA,KNYTHEBR7,2026-05-27,84.1,F
KLGA,KNYTHEBR7,2026-05-21,69.1,F
KLGA,KNYTHEBR7,2026-05-15,69.9,F
KLGA,KNYTHEBR7,2026-05-09,65.3,F
KLGA,KNYTHEBR7,2026-05-03,62.4,F
KLGA,KNYTHEBR7,2026-04-27,70.0,F
KLGA,KNYTHEBR7,2026-04-21,53.9,F
KLGA,KNYTHEBR7,2026-04-15,86.7,F
KLGA,KNYTHEBR7,2026-04-09,50.6,F
KLGA,KNYTHEBR7,2026-04-03,64.7,F
KLGA,KNYTHEBR7,2026-03-28,46.5,F
KLGA,KNYTHEBR7,2026-03-22,60.4,F
KLGA,KNYTHEBR7,2026-03-16,54.9,F
KLGA,KNYTHEBR7,2026-03-10,77.0,F
KLGA,KNYTHEBR7,2026-03-04,52.2,F
KLGA,KNYTHEBR7,2026-02-26,52.0,F
KLGA,KNYTHEBR7,2026-02-20,36.9,F
KLGA,KNYTHEBR7,2026-02-14,49.9,F
KLGA,KNYTHEBR7,2026-02-08,21.5,F
KLGA,KNYTHEBR7,2026-02-02,39.9,F
KLGA,KNYTHEBR7,2026-01-27,26.0,F
KLGA,KNYTHEBR7,2026-01-21,38.4,F
KLGA,KNYNEWYO1906,2026-06-26,84.5,F
KLGA,KNYNEWYO1906,2026-06-20,83.4,F
KLGA,KNYNEWYO1906,2026-06-14,89.7,F
KLGA,KNYNEWYO1906,2026-06-08,75.2,F
KLGA,KNYNEWYO1906,2026-06-02,77.8,F
KLGA,KNYNEWYO1906,2026-05-27,85.2,F
KLGA,KNYNEWYO1906,2026-05-21,67.2,F
KLGA,KNYNEWYO1906,2026-05-15,67.0,F
KLGA,KNYNEWYO1906,2026-05-09,66.4,F
KLGA,KNYNEWYO1906,2026-05-03,60.8,F
KLGA,KNYNEWYO1906,2026-04-27,69.9,F
KLGA,KNYNEWYO1906,2026-04-21,53.4,F
KLGA,KNYNEWYO1906,2026-04-15,88.9,F
KLGA,KNYNEWYO1906,2026-04-09,50.7,F
KLGA,KNYNEWYO1906,2026-04-03,65.2,F
KLGA,KNYNEWYO1906,2026-03-28,44.0,F
KLGA,KNYNEWYO1906,2026-03-22,60.2,F
KLGA,KNYNEWYO1906,2026-03-16,55.5,F
KLGA,KNYNEWYO1906,2026-03-10,77.3,F
KLGA,KNYNEWYO1906,2026-03-04,53.1,F
KLGA,KNYNEWYO1906,2026-02-26,52.4,F
KLGA,KNYNEWYO1906,2026-02-20,38.1,F
KLGA,KNYNEWYO1906,2026-02-14,47.8,F
KLGA,KNYNEWYO1906,2026-02-08,18.9,F
KLGA,KNYNEWYO1906,2026-02-02,36.0,F
KLGA,KNYNEWYO1906,2026-01-27,23.0,F
KLGA,KNYNEWYO1906,2026-01-21,32.5,F
KLGA,KNYNEWYO1824,2026-03-04,43.5,F
KLGA,KNYNEWYO1800,2026-06-26,83.3,F
KLGA,KNYNEWYO1800,2026-06-20,87.6,F
KLGA,KNYNEWYO1800,2026-06-14,88.5,F
KLGA,KNYNEWYO1800,2026-06-08,76.5,F
KLGA,KNYNEWYO1800,2026-06-02,80.8,F
KLGA,KNYNEWYO1800,2026-05-27,83.1,F
KLGA,KNYNEWYO1800,2026-05-21,67.8,F
KLGA,KNYNEWYO1800,2026-05-15,69.4,F
KLGA,KNYNEWYO1800,2026-05-09,64.2,F
KLGA,KNYNEWYO1800,2026-05-03,64.4,F
KLGA,KNYNEWYO1800,2026-04-27,69.3,F
KLGA,KNYNEWYO1800,2026-04-21,55.4,F
KLGA,KNYNEWYO1800,2026-04-15,89.4,F
KLGA,KNYNEWYO1800,2026-04-09,51.6,F
